generation_rule_id,source_rule_id,generation_tier,label,concept,relation,semantic_family,attribute_key,anchor_hint,allowed_categories,generation_action,required_postcondition,selection_reason,category,attribute_key_source,observed_attribute_key_support,top_observed_attribute_keys,all_pair_support,all_label0,all_label1,all_occurrence_target_probability,singleton_support,singleton_label0,singleton_label1,singleton_target_probability,discovery_singleton_support,validation_singleton_support,example_pair_ids,example_value_pairs
gen_stat_8dd014ae48fa4585,stat_8dd014ae48fa4585,STAT_LABEL0_MIN2_P80,0,thickness,different_value,statistical_atomic_difference,Толщина,"Создай товар, где характеристику «Толщина» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Хобби и творчество'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",singleton_and_all_occurrence_p80,Хобби и творчество,static_pair_rule_mapping,0,[],11,11,0,1.0,3,3,0,1.0,3,0,rp_ca50faf5870220387a3286e8;rp_aeb71c6cd0bc320d3ddd9ad7;rp_7b0594bcbf6f738498632943,2 мм | 1 мм | 5 мм
gen_stat_3352d3ed79bb5db2,stat_3352d3ed79bb5db2,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,compatibility,different_value,statistical_atomic_difference,Совместимость,"Создай товар, где характеристику «Совместимость» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Электроника,override,4,"[{'attribute_key': 'совместимость', 'support': 4}, {'attribute_key': 'производитель совместимого устройства', 'support': 1}, {'attribute_key': 'совместимость картриджа', 'support': 1}]",48,42,6,0.875,8,7,1,0.875,6,2,rp_d361cc9f7dffd91871e19001;rp_17e471249f9a32bd8cb633ff;rp_d0d68cb86e9cf6cc3756cd72,canon | asus rog phone 5 pro | okidata mc853/mc873
gen_stat_fe68ae6b10755f84,stat_fe68ae6b10755f84,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,compatible_model,different_value,statistical_atomic_difference,Совместимая модель,"Создай товар, где характеристику «Совместимая модель» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Электроника,override,2,"[{'attribute_key': 'совместимая модель', 'support': 2}, {'attribute_key': 'совместимые модели', 'support': 2}, {'attribute_key': 'совместимость', 'support': 2}, {'attribute_key': 'совместимые модели телевизоров', 'support': 1}]",157,146,11,0.9299363057324841,33,31,2,0.9393939393939394,20,13,rp_10816c15573fe1c4817c6e9b;rp_2a7f4277f0aa8c741b82be1c;rp_510e223b9efb06c9029f4800,oppo a16 | honor 9 lite | swift 3 sf315-41 sf315-51g sf315-52g a315-22 a317-33 a315-56 a317-32 a315-23 a514-53
gen_stat_8da8d965a049c638,stat_8da8d965a049c638,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,cpu_model,different_value,statistical_atomic_difference,Модель процессора,"Создай товар, где характеристику «Модель процессора» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Электроника,override,12,"[{'attribute_key': 'процессор', 'support': 12}, {'attribute_key': 'модель процессора', 'support': 4}]",124,124,0,1.0,8,8,0,1.0,7,1,rp_17d378009a1c33e513579e45;rp_18473d608743fdf7e6a86dd7;rp_4adb49697fa84e7d6026704c,1235u | intel core i5-13600kf | amd ryzen 7 7700x
gen_stat_6d20332d4d569860,stat_6d20332d4d569860,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,material,different_value,statistical_atomic_difference,Материал,"Создай товар, где характеристику «Материал» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены. В частности, не указывай состав, сырьё, конструкцию или назначение, которые верны только для исходного значения.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Электроника,override,4,"[{'attribute_key': 'материал', 'support': 4}, {'attribute_key': 'материал изделия', 'support': 2}]",247,235,12,0.951417004048583,3,3,0,1.0,2,1,rp_b71a731613f270b980fa1d0c;rp_93819ca30ca818a51f5dbf4f;rp_e527359a83b8b4731d2a5ee4,силикон | тпу; силикон | искусственная кожа
gen_stat_bba5c48b039c1dfe,stat_bba5c48b039c1dfe,STAT_LABEL0_MIN2_P80,0,memory_capacity,different_value,statistical_atomic_difference,Объем памяти,"Создай товар, где характеристику «Объем памяти» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",singleton_and_all_occurrence_p80,Электроника,override,1,"[{'attribute_key': 'объем одного модуля', 'support': 1}, {'attribute_key': 'объем памяти', 'support': 1}, {'attribute_key': 'емкость одного модуля', 'support': 1}, {'attribute_key': 'объем видеопамяти', 'support': 1}]",3,3,0,1.0,2,2,0,1.0,2,0,rp_1d5faa4f1c878e67e2561cbb;rp_1da44c695ac8ed8f8f0933b6;rp_1927c2649df654f0718d63d2,32 гб | 16 гб | 12 гб
gen_stat_b1abe2f0bf2bb50a,stat_b1abe2f0bf2bb50a,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,model,different_value,statistical_atomic_difference,Модель,"Создай товар, где характеристику «Модель» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Электроника,override,15,"[{'attribute_key': 'модель', 'support': 15}, {'attribute_key': 'тип расходного материала для печати', 'support': 1}]",715,648,67,0.9062937062937063,64,57,7,0.890625,46,18,rp_91b93592f41e8f51f5158d97;rp_009562c1aef4b30b330c87ca;rp_4305db3dd0942dda35e23c27,6s7e0ea-wpro | kf560c40bbk2-32 | kf552c40bbk2-32
gen_stat_d8bcf119322e1912,stat_d8bcf119322e1912,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,model_compatibility,different_value,statistical_atomic_difference,Совместимые модели,"Создай товар, где характеристику «Совместимые модели» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Электроника,override,2,"[{'attribute_key': 'совместимость', 'support': 2}, {'attribute_key': 'совместимые модели', 'support': 1}, {'attribute_key': 'список совместимых устройств', 'support': 1}, {'attribute_key': 'комплектация', 'support': 1}, {'attribute_key': 'модель', 'support': 1}]",42,39,3,0.9285714285714286,7,6,1,0.8571428571428571,6,1,rp_af198de01af6d38f663a867e;rp_d11c73fe79d81792f66f6ecd;rp_70f6f222dfbfdfa8b5958b5b,asus k60il | cp1515 | xiaomi redmi note 9
gen_stat_62a28cf9e974855f,stat_62a28cf9e974855f,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,package_quantity,different_value,statistical_atomic_difference,Количество в упаковке,"Создай товар, где характеристику «Количество в упаковке» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены. Не дублируй количество в комплектации или других числовых полях; целевое значение относится именно к числу одинаковых единиц товара.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Электроника,override,6,"[{'attribute_key': 'количество в упаковке, шт', 'support': 6}, {'attribute_key': 'количество в упаковке', 'support': 3}, {'attribute_key': 'количество предметов в упаковке', 'support': 2}, {'attribute_key': 'единиц в одном товаре', 'support': 1}]",90,79,11,0.8777777777777778,9,8,1,0.8888888888888888,7,2,rp_27fb645ce329ef1701c945a6;rp_19be2c65bc6bc3e5e696d504;rp_6dd9ee1a342a142b98a138cb,1 | 50 | 1
gen_stat_2276ccae0e77080b,stat_2276ccae0e77080b,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,power,different_value,statistical_atomic_difference,"макс. выходная мощность, вт","Создай товар, где характеристику «макс. выходная мощность, вт» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Электроника,dominant_singleton_evidence,2,"[{'attribute_key': 'макс. выходная мощность, вт', 'support': 2}]",12,10,2,0.8333333333333334,2,2,0,1.0,1,1,rp_8e2a790099fbcc9fdaef20af;rp_b046200d83c792f47d776d15;rp_af40de5feec539b571639541,2000 ва | 20вт | 400
gen_stat_35d362f69bfc1a6a,stat_35d362f69bfc1a6a,STAT_LABEL0_MIN2_P80,0,processor_model,different_value,statistical_atomic_difference,Модель процессора,"Создай товар, где характеристику «Модель процессора» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",singleton_and_all_occurrence_p80,Электроника,override,7,"[{'attribute_key': 'процессор', 'support': 7}, {'attribute_key': 'модель процессора', 'support': 1}]",230,226,4,0.9826086956521739,5,5,0,1.0,5,0,rp_f93bf71be1f057ab55e0a059;rp_caa9533a275d52fcdda031da;rp_04e86823011caebc28ad2475,intel core i7-2600 | intel core i5-11600k | amd ryzen 7 7800x3d
gen_stat_a2bbe60016064e81,stat_a2bbe60016064e81,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,resource,different_value,statistical_atomic_difference,ресурс,"Создай товар, где характеристику «ресурс» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Электроника,dominant_singleton_evidence,6,"[{'attribute_key': 'ресурс', 'support': 6}]",12,10,2,0.8333333333333334,3,3,0,1.0,2,1,rp_8b7d5f9b4bde2c8417c5437d;rp_f739ed2e095c9dd75b550bed;rp_fbf87f65d1a929cab3a1714f,1000 | 100000 страниц | 10000
gen_stat_9c10d1b1125459f5,stat_9c10d1b1125459f5,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,storage_capacity,different_value,statistical_atomic_difference,Объем памяти,"Создай товар, где характеристику «Объем памяти» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Электроника,static_pair_rule_mapping,1,"[{'attribute_key': 'встроенная память', 'support': 1}]",86,85,1,0.9883720930232558,3,3,0,1.0,1,2,rp_18473d608743fdf7e6a86dd7;rp_38f31c80ae96ec5e6421ff42;rp_f66dc34253e48f54f95f9541,500 гб | 1000 гб | 512
gen_stat_c451d820e35c77d7,stat_c451d820e35c77d7,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,type,different_value,statistical_atomic_difference,Вид товара,"Создай товар, где характеристику «Вид товара» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены. В частности, не указывай состав, сырьё, конструкцию или назначение, которые верны только для исходного значения.",['Электроника'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Электроника,override,10,"[{'attribute_key': 'тип', 'support': 10}, {'attribute_key': 'вид микрофона', 'support': 1}]",166,157,9,0.9457831325301205,19,17,2,0.8947368421052632,13,6,rp_916f90bf1fbba932ed779efd;rp_0e3884ebcb943fb01d0c0b81;rp_2b9aa43af8b766f6dc6e0727,видеодомофон | нижняя плата | защитное стекло
gen_stat_12e60620bb78a5f6,stat_12e60620bb78a5f6,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,brand,different_value,statistical_atomic_difference,Бренд,"Создай товар, где характеристику «Бренд» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Ювелирные изделия'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Ювелирные изделия,override,17,"[{'attribute_key': 'бренд', 'support': 17}]",576,510,66,0.8854166666666666,13,13,0,1.0,12,1,rp_f4d502cbbcc6241d63bc9fde;rp_6700cb5ca2d33d9ebb5d0073;rp_741fa0892113d33638134c1e,585gold | jv | jewelry
gen_stat_2a4e03feefaa1b2c,stat_2a4e03feefaa1b2c,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,gold_color,different_value,statistical_atomic_difference,Цвет золота,"Создай товар, где характеристику «Цвет золота» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Ювелирные изделия'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Ювелирные изделия,static_pair_rule_mapping,17,"[{'attribute_key': 'тип золота', 'support': 17}, {'attribute_key': 'состав ювелирного изделия', 'support': 10}, {'attribute_key': 'основной материал украшения', 'support': 9}, {'attribute_key': 'цвет', 'support': 1}]",139,132,7,0.9496402877697842,19,19,0,1.0,14,5,rp_99751c6e34757884d39eaa3b;rp_b2224127f0a0f7388bc551f5;rp_f16abd9721dfae76999626b3,белое золото | белое | желтое
gen_stat_4c8cc951a95ca6db,stat_4c8cc951a95ca6db,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,insert,different_value,statistical_atomic_difference,Вставка,"Создай товар, где характеристику «Вставка» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Ювелирные изделия'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Ювелирные изделия,override,9,"[{'attribute_key': 'вставка', 'support': 9}]",128,124,4,0.96875,5,5,0,1.0,3,2,rp_6a936c38e87945b4f667c45b;rp_d806df9e71cbcb5628bd0972;rp_f18654a1875464cdcdc87e71,нет | фианит | нет
gen_stat_e905306f23b6366f,stat_e905306f23b6366f,STAT_LABEL0_MIN2_P80,0,insert_stone,different_value,statistical_atomic_difference,Вставка,"Создай товар, где характеристику «Вставка» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Ювелирные изделия'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",singleton_and_all_occurrence_p80,Ювелирные изделия,override,6,"[{'attribute_key': 'вставка', 'support': 6}]",66,64,2,0.9696969696969697,3,3,0,1.0,3,0,rp_6ac2fbfa83a6d9e0c8a95b03;rp_3421fecd2b51d58f20e56f69;rp_7fb35b7b17af74bd7f3b499a,фианит | фианит | топаз
gen_stat_a4bbce81ed137aca,stat_a4bbce81ed137aca,STAT_LABEL0_MIN2_P80,0,insert_type,different_value,statistical_atomic_difference,Вид вставки,"Создай товар, где характеристику «Вид вставки» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Ювелирные изделия'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",singleton_and_all_occurrence_p80,Ювелирные изделия,override,4,"[{'attribute_key': 'вставка', 'support': 4}]",134,127,7,0.9477611940298507,2,2,0,1.0,2,0,rp_de9d432bdc03fcc1cdb724ef;rp_428b25f54069057468b32aa8;rp_193ecec355bb06f8b31ce335,кварц | жемчуг натуральный; культивированный | бриллиант
gen_stat_11e5010398843e34,stat_11e5010398843e34,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,length,different_value,statistical_atomic_difference,Длина,"Создай товар, где характеристику «Длина» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены. Характеристика должна относиться к самому товару, а не к упаковке, доставке или приблизительному диапазону.",['Ювелирные изделия'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Ювелирные изделия,override,2,"[{'attribute_key': 'длина украшения, см', 'support': 2}, {'attribute_key': 'размер', 'support': 1}]",160,143,17,0.89375,2,2,0,1.0,1,1,rp_693ad6b64d77e5f681d4bb5d;rp_9c68a2475e81fae460ece37c;rp_a35eb5144a0cb0fa1316d4b1,38 | 65 | 45 см
gen_stat_932380550258e23c,stat_932380550258e23c,STAT_LABEL0_MIN2_P80,0,material,different_value,statistical_atomic_difference,Материал,"Создай товар, где характеристику «Материал» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены. В частности, не указывай состав, сырьё, конструкцию или назначение, которые верны только для исходного значения.",['Ювелирные изделия'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",singleton_and_all_occurrence_p80,Ювелирные изделия,override,3,"[{'attribute_key': 'состав ювелирного изделия', 'support': 3}, {'attribute_key': 'материал', 'support': 1}]",196,178,18,0.9081632653061225,2,2,0,1.0,2,0,rp_f4d502cbbcc6241d63bc9fde;rp_586e173cec0adde53766e565;rp_a05e78906b8c57da1677e2e3,серебро родированное | серебро родированное | комбинированное золото
gen_stat_aa9b43d7c4249f2a,stat_aa9b43d7c4249f2a,STAT_LABEL0_MIN2_P80,0,material_composition,different_value,statistical_atomic_difference,Состав материала,"Создай товар, где характеристику «Состав материала» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены. В частности, не указывай состав, сырьё, конструкцию или назначение, которые верны только для исходного значения.",['Ювелирные изделия'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",singleton_and_all_occurrence_p80,Ювелирные изделия,static_pair_rule_mapping,5,"[{'attribute_key': 'состав ювелирного изделия', 'support': 5}, {'attribute_key': 'вставка', 'support': 1}, {'attribute_key': 'вид металла', 'support': 1}]",65,55,10,0.8461538461538461,5,4,1,0.8,4,1,rp_1707da879e8f403826c9942c;rp_0e0a9806a99099a5b3dc5187;rp_eb00b7cdcf29f2023292a512,серебро; золочение; родирование | золото красное; золото белое | золото 585
gen_stat_ff664aa28d8b1907,stat_ff664aa28d8b1907,STAT_LABEL0_MIN2_P80,0,metal_color,different_value,statistical_atomic_difference,Цвет металла,"Создай товар, где характеристику «Цвет металла» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Ювелирные изделия'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",singleton_and_all_occurrence_p80,Ювелирные изделия,static_pair_rule_mapping,2,"[{'attribute_key': 'состав ювелирного изделия', 'support': 2}, {'attribute_key': 'тип золота', 'support': 2}]",49,46,3,0.9387755102040817,2,2,0,1.0,2,0,rp_c87a2253d5c834640b11acc6;rp_f01c6684b5b636ac16565985;rp_c492ea1291a1145d9d1e82fe,желтое | золото | красное золото
gen_stat_4015248a8d500920,stat_4015248a8d500920,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,size,different_value,statistical_atomic_difference,Размер,"Создай товар, где характеристику «Размер» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены.",['Ювелирные изделия'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Ювелирные изделия,override,24,"[{'attribute_key': 'размер изделия', 'support': 24}, {'attribute_key': 'размер кольца', 'support': 15}, {'attribute_key': 'российский размер', 'support': 5}, {'attribute_key': 'размер', 'support': 2}, {'attribute_key': 'размеры, мм', 'support': 1}]",996,831,165,0.8343373493975904,28,25,3,0.8928571428571429,23,5,rp_de9d432bdc03fcc1cdb724ef;rp_25ec56c64f385e6c562bc4e1;rp_a4714dde46aac0758e19ece9,"18 | 18,5 | 17"
gen_stat_b3babbc2cb57a893,stat_b3babbc2cb57a893,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,type,different_value,statistical_atomic_difference,Вид товара,"Создай товар, где характеристику «Вид товара» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены. В частности, не указывай состав, сырьё, конструкцию или назначение, которые верны только для исходного значения.",['Ювелирные изделия'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Ювелирные изделия,override,2,"[{'attribute_key': 'тип', 'support': 2}]",141,134,7,0.950354609929078,4,4,0,1.0,3,1,rp_31fde565b2a661bb2da16851;rp_ddb4e2462cd2684d12ca19a6;rp_5b3578dd686d9e085babc4df,подвеска-буква | кулон | серьги
gen_stat_9440bc3020401f78,stat_9440bc3020401f78,STAT_LABEL0_CROSS_SPLIT_MIN2_P80,0,weight,different_value,statistical_atomic_difference,Вес изделия,"Создай товар, где характеристику «Вес изделия» можно изменить независимо. Не добавляй другие атрибуты, которые логически фиксируют её значение или станут противоречивыми после замены. Характеристика должна относиться к самому товару, а не к упаковке, доставке или приблизительному диапазону.",['Ювелирные изделия'],"Replace exactly this explicit attribute with a different, realistic value for the same concrete product subtype.","Change only this attribute; preserve product subtype and all unrelated facts, and update every title mention consistently.",cross_split_p80,Ювелирные изделия,override,41,"[{'attribute_key': 'минимальный вес (г)', 'support': 41}, {'attribute_key': 'средний вес изделия, гр', 'support': 36}, {'attribute_key': 'вес товара, г', 'support': 29}, {'attribute_key': 'средний вес изделия', 'support': 23}, {'attribute_key': 'средний вес', 'support': 1}]",1950,1735,215,0.8897435897435897,65,57,8,0.8769230769230769,53,12,rp_6a7e4c5806f77dff81848a59;rp_de9d432bdc03fcc1cdb724ef;rp_47aa6613bcd0316b312df1fd,1.3 | 1.51 г | 12.71
